"","long.fips","long.name","short.fips","year","median.age","hs.plus","bachelors.plus","ag.percent.employ","mean.income","median.income","white.percent","papers.total","papers.daily","ktype_use","k.seats","party.presence","party.comp","general.presence","general.comp","population","pop_density"
"165","610U500US13002","State Senate District 2 (2016), Georgia","13002",2020,31.4,86.8,27.8,0.24,55175,39849,40.52,4,1,"SMD",1,0,0,0,1,185565,1271.106331
"166","610U500US13003","State Senate District 3 (2016), Georgia","13003",2020,38.8,87,22.5,1.4,63722,47341,71.1,5,1,"SMD",1,1,1,1,1,176747,84.08047697
"167","610U500US13004","State Senate District 4 (2016), Georgia","13004",2020,32.9,83.6,20.6,2.33,57701,42826,70.54,6,1,"SMD",1,0,0,0,1,176543,82.91677606
"168","610U500US13005","State Senate District 5 (2016), Georgia","13005",2020,30.4,76.1,21.1,0.34,53232,41937,37.05,1,1,"SMD",1,0,0,0,1,183601,3508.791041
"169","610U500US13006","State Senate District 6 (2016), Georgia","13006",2020,34.3,92.8,61.1,0.23,119171,67687,62.72,12,2,"SMD",1,1,1,1,1,187958,2873.580088
"170","610U500US13007","State Senate District 7 (2016), Georgia","13007",2020,37.6,80,12,5.14,48475,34626,71.58,9,1,"SMD",1,0,0,0,1,171396,40.30204193
"171","610U500US13008","State Senate District 8 (2016), Georgia","13008",2020,32.5,81.7,20,3.1,52734,37338,61.41,6,2,"SMD",1,1,1,1,1,175231,61.90890896
"172","610U500US13009","State Senate District 9 (2016), Georgia","13009",2020,38.6,90.8,38.4,0.26,94721,78054,61.6,1,1,"SMD",1,1,1,1,1,189858,1528.88123
"173","610U500US13010","State Senate District 10 (2016), Georgia","13010",2020,37.1,90.2,27.8,0.06,67852,54419,22.18,2,0,"SMD",1,0,0,0,1,180551,1403.766162
"174","610U500US13011","State Senate District 11 (2016), Georgia","13011",2020,38.6,78.1,15.1,8.51,48738,34512,60.82,8,2,"SMD",1,0,0,0,1,172398,51.79805016
"175","610U500US13012","State Senate District 12 (2016), Georgia","13012",2020,35.7,78.6,17,3.68,48454,31964,32.44,5,1,"SMD",1,1,1,1,1,166430,53.08411263
"176","610U500US13013","State Senate District 13 (2016), Georgia","13013",2020,38.7,80.7,16,4.61,55642,40353,62.83,7,2,"SMD",1,1,1,1,1,169000,53.90630956
"177","610U500US13014","State Senate District 14 (2016), Georgia","13014",2020,36.7,84.9,26.5,0.42,73693,59358,81.93,6,3,"SMD",1,1,1,1,1,181117,384.1383362
"178","610U500US13015","State Senate District 15 (2016), Georgia","13015",2020,33.2,80.7,15.7,1.41,45496,33132,37.95,3,1,"SMD",1,0,0,0,1,176960,85.44251847
"179","610U500US13016","State Senate District 16 (2016), Georgia","13016",2020,40.4,87.8,30.1,0.61,81508,58080,73.65,6,1,"SMD",1,1,1,1,1,174650,238.8294417
"180","610U500US13017","State Senate District 17 (2016), Georgia","13017",2020,36.4,88.6,24.9,0.37,73208,60801,62.5,4,2,"SMD",1,1,1,1,1,179311,405.853621
"181","610U500US13018","State Senate District 18 (2016), Georgia","13018",2020,40.2,86.1,24.3,1.38,66745,50451,65.93,7,1,"SMD",1,0,0,0,1,175702,132.2974543
"182","610U500US13019","State Senate District 19 (2016), Georgia","13019",2020,35.6,79.6,13.3,5.26,50935,38650,65.72,8,0,"SMD",1,0,0,0,1,179373,48.20400944
"183","610U500US13020","State Senate District 20 (2016), Georgia","13020",2020,36.7,88,21.6,1.16,63641,49317,64,4,1,"SMD",1,1,1,1,1,179967,112.1667802
"184","610U500US13021","State Senate District 21 (2016), Georgia","13021",2020,38,94.2,48.1,0.42,114183,87464,82.81,13,2,"SMD",1,1,1,1,1,191246,767.3535879
"185","610U500US13022","State Senate District 22 (2016), Georgia","13022",2020,32.8,82.8,20.1,0.32,50015,36430,33.57,3,1,"SMD",1,0,0,0,1,174054,804.8851545
"186","610U500US13023","State Senate District 23 (2016), Georgia","13023",2020,38.3,82,17.5,2.48,54798,40510,59.99,11,1,"SMD",1,1,1,1,1,169814,44.39667591
"187","610U500US13024","State Senate District 24 (2016), Georgia","13024",2020,39.4,86.5,26.8,1.7,74788,56673,73.83,9,1,"SMD",1,0,0,0,1,185674,86.59348019
"188","610U500US13025","State Senate District 25 (2016), Georgia","13025",2020,39.7,83.1,19.2,2.28,61973,43959,65.78,10,2,"SMD",1,1,1,1,1,174748,76.81301674
"189","610U500US13026","State Senate District 26 (2016), Georgia","13026",2020,35.2,78.3,13.3,1.26,43865,28819,35.83,5,1,"SMD",1,0,0,0,1,165163,74.57716967
"190","610U500US13027","State Senate District 27 (2016), Georgia","13027",2020,38.2,92.4,48.6,0.42,112743,92309,83.93,1,0,"SMD",1,1,1,1,1,201310,915.42827
"191","610U500US13028","State Senate District 28 (2016), Georgia","13028",2020,38.5,87.6,25.8,0.57,76325,61371,77.95,17,3,"SMD",1,0,0,0,1,181495,166.7317382
"192","610U500US13029","State Senate District 29 (2016), Georgia","13029",2020,37.6,88.2,27,0.81,71948,52460,65.21,7,2,"SMD",1,1,1,1,1,181045,142.0406402
"193","610U500US13030","State Senate District 30 (2016), Georgia","13030",2020,35.5,83.7,19.8,0.5,66585,52430,73.77,4,1,"SMD",1,1,1,1,1,176524,311.7812565
"194","610U500US13031","State Senate District 31 (2016), Georgia","13031",2020,36,84.6,20.9,0.51,66591,52536,79.67,3,0,"SMD",1,1,1,1,1,180668,217.3201258
"195","610U500US13032","State Senate District 32 (2016), Georgia","13032",2020,42.5,96.9,62,0.27,130161,98416,79.14,12,2,"SMD",1,1,1,1,1,180610,2279.853572
"196","610U500US13033","State Senate District 33 (2016), Georgia","13033",2020,34.9,84.1,29.7,0.3,68098,52139,47.3,1,1,"SMD",1,0,0,0,1,186472,2108.910779
"197","610U500US13034","State Senate District 34 (2016), Georgia","13034",2020,32.9,83.7,20.8,0.34,53447,40923,23.09,4,0,"SMD",1,1,1,1,1,179743,1537.18464
"198","610U500US13035","State Senate District 35 (2016), Georgia","13035",2020,34.3,89.1,29.9,0.38,63582,51641,29.17,12,1,"SMD",1,0,0,0,1,186670,874.9472697
"199","610U500US13036","State Senate District 36 (2016), Georgia","13036",2020,32.8,86.1,38.3,0.1,65771,41039,34.92,11,1,"SMD",1,0,0,0,1,189290,3689.000624
"200","610U500US13037","State Senate District 37 (2016), Georgia","13037",2020,36.2,94.3,45.5,0.22,96967,77606,70.89,1,1,"SMD",1,1,1,1,1,181817,1673.835191
"201","610U500US13038","State Senate District 38 (2016), Georgia","13038",2020,34.9,87.9,38.7,0.1,72348,49793,27.75,12,2,"SMD",1,1,1,1,1,186982,1873.829996
"202","610U500US13039","State Senate District 39 (2016), Georgia","13039",2020,32.3,90.6,42.8,0.05,73340,46328,27.79,11,1,"SMD",1,0,0,0,1,186901,3248.192562
"203","610U500US13040","State Senate District 40 (2016), Georgia","13040",2020,35.6,90,57.6,0.16,103061,67415,66.66,13,2,"SMD",1,1,1,1,1,181673,3056.461246
"204","610U500US13041","State Senate District 41 (2016), Georgia","13041",2020,34.7,83.4,29.5,0.16,58715,43669,28.5,2,1,"SMD",1,1,1,1,1,186896,2883.574536
"205","610U500US13042","State Senate District 42 (2016), Georgia","13042",2020,34.8,88.7,57.2,0.06,94865,61185,60.75,1,0,"SMD",1,0,0,0,1,175908,3963.498716
"206","610U500US13043","State Senate District 43 (2016), Georgia","13043",2020,34.9,86.6,24.1,0.18,59200,47271,30.93,4,2,"SMD",1,1,1,1,1,182485,812.5033393
"207","610U500US13044","State Senate District 44 (2016), Georgia","13044",2020,34.8,86.5,23.7,0.16,61000,49679,19.61,2,0,"SMD",1,1,1,1,1,179260,1611.572105
"208","610U500US13045","State Senate District 45 (2016), Georgia","13045",2020,35.7,91.3,40,0.1,97281,80394,66.31,1,1,"SMD",1,1,1,1,1,192842,1686.020791
"209","610U500US13046","State Senate District 46 (2016), Georgia","13046",2020,32.4,88.7,33.8,1.17,67854,47497,75.46,4,1,"SMD",1,1,1,1,1,184368,394.0809203
"210","610U500US13047","State Senate District 47 (2016), Georgia","13047",2020,35.2,82.6,21.5,1.11,60959,48159,77.39,8,1,"SMD",1,1,1,1,1,180029,264.6671832
"211","610U500US13048","State Senate District 48 (2016), Georgia","13048",2020,37.6,92.1,50.6,0.07,101166,75303,50.7,12,2,"SMD",1,1,1,1,1,189149,2455.874524
"212","610U500US13049","State Senate District 49 (2016), Georgia","13049",2020,35.8,77.8,22.8,1.24,70444,52212,83.14,1,1,"SMD",1,0,0,0,1,183729,499.9687059
"213","610U500US13050","State Senate District 50 (2016), Georgia","13050",2020,40.7,79.4,17.5,2.71,54006,41317,87.79,11,1,"SMD",1,1,1,1,1,174927,103.5078968
"214","610U500US13051","State Senate District 51 (2016), Georgia","13051",2020,45.3,84.6,23.3,2.05,60961,45232,94.69,8,0,"SMD",1,1,1,1,1,178187,90.02858187
"215","610U500US13052","State Senate District 52 (2016), Georgia","13052",2020,37.6,78.6,18.5,1,59245,43682,80.81,6,2,"SMD",1,1,1,1,1,172206,184.2904796
"216","610U500US13053","State Senate District 53 (2016), Georgia","13053",2020,40,80.9,15.8,0.54,56545,44017,92.15,3,0,"SMD",1,0,0,0,1,173134,168.9117139
"217","610U500US13054","State Senate District 54 (2016), Georgia","13054",2020,36.6,70.8,12.7,0.91,56962,42126,91.42,4,1,"SMD",1,1,1,1,1,174111,179.0335268
"218","610U500US13055","State Senate District 55 (2016), Georgia","13055",2020,36.1,91.3,30.4,0.15,67075,55923,25.29,2,1,"SMD",1,1,1,1,1,181872,1991.415557
"219","610U500US13056","State Senate District 56 (2016), Georgia","13056",2020,37.4,94.5,56.2,0.59,111735,78624,71.56,13,2,"SMD",1,1,1,1,1,187287,2361.693274
"220","610U500US15002","State Senate District 2 (2016), Hawaii","15002",2020,42.3,91.1,24,4.98,51104,37170,34.86,2,2,"SMD",1,0,0,1,1,46952,48.18683586
"221","610U500US15005","State Senate District 5 (2016), Hawaii","15005",2020,38.2,88.7,20.5,1.74,88237,72428,16.58,4,1,"SMD",1,1,1,1,1,59483,829.1006913
"222","610U500US15009","State Senate District 9 (2016), Hawaii","15009",2020,48.6,96.9,55.7,0.19,139160,107951,25.04,1,1,"SMD",1,1,1,1,1,52787,2396.903238
"223","610U500US15019","State Senate District 19 (2016), Hawaii","15019",2020,33.9,90.8,25.1,0.68,105720,94275,20.62,1,1,"SMD",1,1,1,1,1,60392,4956.257694
"224","610U500US15020","State Senate District 20 (2016), Hawaii","15020",2020,32.5,92.2,25.3,1.19,100420,89558,14.87,1,1,"SMD",1,0,0,1,1,60738,1603.982359
"225","610U500US15022","State Senate District 22 (2016), Hawaii","15022",2020,33,92.7,30.9,0.96,91918,75430,21.75,1,1,"SMD",1,1,1,1,1,54520,762.0698331
"226","610U500US15025","State Senate District 25 (2016), Hawaii","15025",2020,43.1,95.1,43.7,0.89,129951,103625,35.43,1,1,"SMD",1,1,1,1,1,53549,1654.4831
"227","610U500US16001","State Senate District 1 (2016), Idaho","16001",2020,46.9,89.7,21,5.74,57508,42288,94.81,2,1,"SMD",1,1,1,1,1,47805,17.69672686
"228","610U500US16002","State Senate District 2 (2016), Idaho","16002",2020,45.4,93.5,26.8,2.06,76513,60979,95.63,1,1,"SMD",1,1,1,1,1,48088,51.22463828
"229","610U500US16003","State Senate District 3 (2016), Idaho","16003",2020,37.1,92.3,20.1,1.62,65081,49648,93.16,1,1,"SMD",1,1,1,1,1,49613,179.0133034
"230","610U500US16004","State Senate District 4 (2016), Idaho","16004",2020,36.8,91.4,25,2.03,60051,44348,93.68,1,1,"SMD",1,1,1,1,1,50015,2287.445689
"231","610U500US16005","State Senate District 5 (2016), Idaho","16005",2020,31,93.8,38.5,5.61,55469,42214,91.65,2,1,"SMD",1,1,1,1,1,47661,25.72378331
"232","610U500US16006","State Senate District 6 (2016), Idaho","16006",2020,41.7,91.4,21.6,3.96,59534,48320,89.78,3,1,"SMD",1,0,0,0,1,43821,33.01907407
"233","610U500US16007","State Senate District 7 (2016), Idaho","16007",2020,49,88.2,16.3,7.68,49045,39147,94.35,5,2,"SMD",1,0,0,0,1,42055,3.031477338
"234","610U500US16008","State Senate District 8 (2016), Idaho","16008",2020,49.4,91.4,22.6,6.91,54503,41450,95.7,5,0,"SMD",1,0,0,1,1,45569,2.919160104
"235","610U500US16009","State Senate District 9 (2016), Idaho","16009",2020,41.7,85.2,17,8.83,54968,43197,92.33,5,1,"SMD",1,0,0,0,1,45005,13.52575438
"236","610U500US16010","State Senate District 10 (2016), Idaho","16010",2020,30.2,81.7,14.8,3.06,49109,42455,87.79,1,1,"SMD",1,1,1,1,1,49332,1748.121899
"237","610U500US16011","State Senate District 11 (2016), Idaho","16011",2020,37.3,85,21.1,7.84,65756,51172,91.88,1,1,"SMD",1,1,1,1,1,47605,117.8058733
"238","610U500US16012","State Senate District 12 (2016), Idaho","16012",2020,32.8,82.5,15.1,3.44,50625,41893,87.44,1,1,"SMD",1,1,1,1,1,48495,1411.749294
"239","610U500US16013","State Senate District 13 (2016), Idaho","16013",2020,31.7,88.1,22,3.1,50752,43995,87.76,1,1,"SMD",1,1,1,1,1,49018,3148.233783
"240","610U500US16014","State Senate District 14 (2016), Idaho","16014",2020,41.1,96.6,36.5,1.4,91150,67687,95.7,3,1,"SMD",1,1,1,1,1,51164,426.4235231
"241","610U500US16015","State Senate District 15 (2016), Idaho","16015",2020,35.9,93.6,32.5,0.3,72813,58156,88.94,3,1,"SMD",1,1,1,1,1,46770,4345.44272
"242","610U500US16016","State Senate District 16 (2016), Idaho","16016",2020,38,93.2,36.2,0.43,61651,44700,88.84,3,1,"SMD",1,1,1,1,1,46459,3925.228118
"243","610U500US16017","State Senate District 17 (2016), Idaho","16017",2020,31.6,92.5,30,0.74,50635,38492,87.97,3,1,"SMD",1,1,1,1,1,43320,4029.767442
"244","610U500US16018","State Senate District 18 (2016), Idaho","16018",2020,36.5,95.4,46.7,1.01,83272,62845,86.84,3,1,"SMD",1,1,1,1,1,48843,376.8924487
"245","610U500US16019","State Senate District 19 (2016), Idaho","16019",2020,40.6,96.4,54.5,0.86,98218,60710,94.01,3,1,"SMD",1,1,1,1,1,43472,455.1469972
"246","610U500US16020","State Senate District 20 (2016), Idaho","16020",2020,34.7,96.1,36.6,0.83,78596,64198,92.76,3,1,"SMD",1,0,0,0,1,49276,3215.609501
"247","610U500US16021","State Senate District 21 (2016), Idaho","16021",2020,35.7,94.2,36.5,0.95,88111,73451,92.41,3,1,"SMD",1,1,1,1,1,49350,1993.697734
"248","610U500US16022","State Senate District 22 (2016), Idaho","16022",2020,33.1,92.7,21.7,2.68,70827,59689,93.91,3,1,"SMD",1,1,1,1,1,47144,74.41936823
"249","610U500US16023","State Senate District 23 (2016), Idaho","16023",2020,34,83,14.9,15.38,55512,42147,86.17,4,1,"SMD",1,1,1,1,1,42879,3.777052182
"250","610U500US16024","State Senate District 24 (2016), Idaho","16024",2020,33.1,87.8,19.2,4,56493,44700,90.68,2,1,"SMD",1,0,0,1,1,48959,1296.618025
"251","610U500US16025","State Senate District 25 (2016), Idaho","16025",2020,34.4,80.9,15.4,16.29,57790,46375,93.71,2,1,"SMD",1,0,0,0,1,49270,26.31653444
"252","610U500US16026","State Senate District 26 (2016), Idaho","16026",2020,39.3,84.1,28.7,11.22,68511,49305,90.62,1,0,"SMD",1,1,1,1,1,42844,7.592876902
"253","610U500US16027","State Senate District 27 (2016), Idaho","16027",2020,33.8,80,16.8,19.09,58068,46177,92.19,1,0,"SMD",1,0,0,0,1,43772,13.17400052
"254","610U500US16028","State Senate District 28 (2016), Idaho","16028",2020,34.9,90.3,26.6,4.44,70959,57814,87.61,3,1,"SMD",1,1,1,1,1,46941,19.52562965
"255","610U500US16029","State Senate District 29 (2016), Idaho","16029",2020,31.5,91.6,26.5,0.81,51934,37268,91.04,2,1,"SMD",1,1,1,1,1,44570,397.0955096
"256","610U500US16030","State Senate District 30 (2016), Idaho","16030",2020,30,92.4,32.2,1.94,83564,61635,89.28,1,1,"SMD",1,0,0,0,1,52584,133.1213545
"257","610U500US16031","State Senate District 31 (2016), Idaho","16031",2020,33,85.9,18.1,10.05,60095,49943,85.09,3,2,"SMD",1,0,0,0,1,45261,21.61679138
"258","610U500US16032","State Senate District 32 (2016), Idaho","16032",2020,36.3,92.1,25.5,7.27,68510,53414,95.56,6,1,"SMD",1,0,0,0,1,44638,7.127229135
"259","610U500US16033","State Senate District 33 (2016), Idaho","16033",2020,34.2,89.1,23.4,2.32,57002,42767,88.14,1,1,"SMD",1,1,1,1,1,44910,3235.823907
"260","610U500US16034","State Senate District 34 (2016), Idaho","16034",2020,23.8,95.3,33.5,4.5,53112,38468,95,2,1,"SMD",1,1,1,1,1,45431,63.60016911
"261","610U500US16035","State Senate District 35 (2016), Idaho","16035",2020,33.4,87.2,20.3,11.55,64315,51870,92.69,2,0,"SMD",1,0,0,0,1,43544,6.258775891
"262","610U500US17001","State Senate District 1 (2016), Illinois","17001",2020,32.3,66.9,16.1,0.28,52484,39631,46.77,87,5,"SMD",1,0,0,0,1,216484,13122.62836
"263","610U500US17004","State Senate District 4 (2016), Illinois","17004",2020,37.4,86.7,29.4,0.09,75410,51213,39.44,87,5,"SMD",1,0,0,0,1,218473,6185.006936
"264","610U500US17007","State Senate District 7 (2016), Illinois","17007",2020,35.9,88,50.1,0.2,68273,46293,63.74,87,5,"SMD",1,0,0,0,1,217589,24935.70937
"265","610U500US17010","State Senate District 10 (2016), Illinois","17010",2020,41.6,89,32.3,0.15,80786,64015,82.73,87,5,"SMD",1,1,1,1,1,222427,7626.765876
"266","610U500US17013","State Senate District 13 (2016), Illinois","17013",2020,35.9,88.9,45.6,0.23,82395,43803,36.45,87,5,"SMD",1,0,0,0,1,220434,11882.59393
"267","610U500US17016","State Senate District 16 (2016), Illinois","17016",2020,36.9,84,17.6,0.11,57252,42051,38.26,87,5,"SMD",1,0,0,0,1,210986,6304.299758
"268","610U500US17019","State Senate District 19 (2016), Illinois","17019",2020,40.4,94.4,36,0.11,93727,78406,66.4,98,6,"SMD",1,0,0,0,1,219810,1798.095643
"269","610U500US17022","State Senate District 22 (2016), Illinois","17022",2020,33.6,78.9,26.2,0.26,75624,63434,56.24,91,8,"SMD",1,0,0,0,1,218459,4051.614459
"270","610U500US17025","State Senate District 25 (2016), Illinois","17025",2020,37.4,92.6,43,0.39,112382,92333,84.08,109,8,"SMD",1,1,1,1,1,224891,989.2885108
"271","610U500US17028","State Senate District 28 (2016), Illinois","17028",2020,39.7,91.7,39.2,0.14,85817,68883,74.58,102,5,"SMD",1,0,0,0,1,218942,3451.329666
"272","610U500US17031","State Senate District 31 (2016), Illinois","17031",2020,36.6,89,33.4,0.23,90184,73209,79.88,12,1,"SMD",1,1,1,1,1,216888,1457.541464
"273","610U500US17034","State Senate District 34 (2016), Illinois","17034",2020,37.6,85,19.6,0.29,57035,43082,73.39,7,1,"SMD",1,1,1,1,1,211637,1529.246421
"274","610U500US17037","State Senate District 37 (2016), Illinois","17037",2020,42.7,92.2,28.4,3.49,76960,58801,92.55,28,6,"SMD",1,0,0,1,1,215581,50.24213202
"275","610U500US17040","State Senate District 40 (2016), Illinois","17040",2020,37.5,88.9,25.1,0.97,74621,57871,66.41,104,8,"SMD",1,1,1,1,1,216401,255.1083321
"276","610U500US17043","State Senate District 43 (2016), Illinois","17043",2020,34.8,83.8,21.6,0.3,70582,57800,60.88,26,1,"SMD",1,1,1,1,1,217214,1284.947795
"277","610U500US17046","State Senate District 46 (2016), Illinois","17046",2020,37.9,88.6,19.3,0.6,58051,45938,79.07,16,3,"SMD",1,1,1,1,1,215306,320.3824841
"278","610U500US17049","State Senate District 49 (2016), Illinois","17049",2020,35.5,92.7,37.1,0.37,99535,85436,75.26,14,1,"SMD",1,1,1,1,1,225735,1992.893087
"279","610U500US17052","State Senate District 52 (2016), Illinois","17052",2020,30.3,91.5,35,1.07,57936,41608,70.83,9,2,"SMD",1,1,1,1,1,217431,296.9695397
"280","610U500US17055","State Senate District 55 (2016), Illinois","17055",2020,40.2,88.2,17.8,4.31,59043,45424,94.74,27,8,"SMD",1,1,1,1,1,214036,39.36285566
"281","610U500US17058","State Senate District 58 (2016), Illinois","17058",2020,40.2,88.6,21.2,2.03,64301,47689,87.34,16,3,"SMD",1,0,0,0,1,215733,67.4202074
"282","610U500US18002","State Senate District 2 (2016), Indiana","18002",2020,33.8,79.9,12.4,0.29,47578,37782,41.78,4,2,"SMD",1,0,0,0,1,125576,1792.585614
"283","610U500US18003","State Senate District 3 (2016), Indiana","18003",2020,39,86.1,16.4,0.32,52321,39431,41.92,4,2,"SMD",1,0,0,0,1,127227,1373.57085
"284","610U500US18005","State Senate District 5 (2016), Indiana","18005",2020,39.6,90.9,24.3,2.54,74827,58993,94.59,12,4,"SMD",1,1,1,1,1,130281,98.38007887
"285","610U500US18007","State Senate District 7 (2016), Indiana","18007",2020,38,88.9,21.2,2.68,66369,51678,92.8,12,5,"SMD",1,1,1,1,1,131016,83.72849207
"286","610U500US18008","State Senate District 8 (2016), Indiana","18008",2020,42.5,88.8,20,1.04,64661,50766,91.13,8,3,"SMD",1,1,1,1,1,127161,156.2166771
"287","610U500US18009","State Senate District 9 (2016), Indiana","18009",2020,37.1,85.3,21.7,2.09,66771,52830,92.47,13,5,"SMD",1,1,1,1,1,133106,176.1961871
"288","610U500US18010","State Senate District 10 (2016), Indiana","18010",2020,32,82.7,22.8,0.06,47251,35632,68.43,2,1,"SMD",1,0,0,0,1,128197,3212.23283
"289","610U500US18012","State Senate District 12 (2016), Indiana","18012",2020,34.6,79.8,19.1,1.08,63897,50807,88.23,7,3,"SMD",1,1,1,1,1,131282,364.4737865
"290","610U500US18013","State Senate District 13 (2016), Indiana","18013",2020,37.3,80.8,14.9,2.75,63848,50807,97.2,10,3,"SMD",1,0,0,0,1,132270,109.6727065
"291","610U500US18016","State Senate District 16 (2016), Indiana","18016",2020,36.7,89.8,28.4,0.46,70249,48659,83.56,7,2,"SMD",1,1,1,1,1,132642,499.4972717
"292","610U500US18018","State Senate District 18 (2016), Indiana","18018",2020,40.6,84.6,13.8,3.26,59580,47361,91.38,11,5,"SMD",1,1,1,1,1,126981,73.42569393
"293","610U500US18020","State Senate District 20 (2016), Indiana","18020",2020,35.2,95.3,52,0.53,103840,83403,89.87,1,1,"SMD",1,1,1,1,1,143219,922.4224547
"294","610U500US18024","State Senate District 24 (2016), Indiana","18024",2020,37.5,93.7,34,0.66,84906,73183,89.86,3,1,"SMD",1,1,1,1,1,138222,221.9863168
"295","610U500US18028","State Senate District 28 (2016), Indiana","18028",2020,39.9,91.3,25.3,0.93,69644,55234,85.05,6,3,"SMD",1,1,1,1,1,131136,271.0496726
"296","610U500US18030","State Senate District 30 (2016), Indiana","18030",2020,38.6,96,56.7,0.23,95792,67755,80.13,4,2,"SMD",1,1,1,1,1,136937,2335.653004
