candidate_ID,assigned_ID,year,website,website.binary,party_full,incumbent_status,party_short
AK-397QCV3_Lee_A,397QCV3,2018,https://www.amberleeforstatehouse.com/,1,Democrat,C,D
AK-9888SAN_Johnston_J,9888SAN,2018,http://votejohnston.com/,1,Republican,I,R
AK-8DF185Z_Carpenter_B,8DF185Z,2018,https://carpenterforhouse.com/,1,Republican,O,R
AK-6N11T2B_Butler_S,6N11T2B,2018,https://www.shawnbutlerforstatehouse.com/,1,Independent,O,O
AK-869XQ6A_Wilson_T,869XQ6A,2018,NA,0,Republican,I,R
AK-7W67PL9_Knopp_G,7W67PL9,2018,http://www.garyknoppforstatehouse.com/,1,Republican,I,R
AK-BF4016R_Vance_S,BF4016R,2018,https://sarahvance.org/,1,Republican,C,R
AK-7L8E1A1_Seaton_P,7L8E1A1,2018,https://votepaulseaton.com/,1,Democrat,I,D
AK-74CK7B3_Harris_D,74CK7B3,2018,https://www.dennisforalaska.com/,1,Democrat,C,D
AK-28X6J6F_Katelnikoff-Lester_S,28X6J6F,2018,NA,0,Independent,C,O
AK-0Q84BM2_Stutes_L,0Q84BM2,2018,NA,0,Republican,I,R
AK-AK175E3_Dimond_C,AK175E3,2018,https://christopherdimond.com/,1,Independent,O,O
AK-2RO2Z67_Hannan_S,2RO2Z67,2018,https://www.electsarahannan.com/,1,Democrat,O,D
AK-9Z907JP_Story_A,9Z907JP,2018,https://www.andistoryforhouse.com/,1,Democrat,O,D
AK-137KQL5_Nankervis_J,137KQL5,2018,https://nankervisforjuneau.com/,1,Republican,O,R
AK-7CT2X47_Wein_R,7CT2X47,2018,https://www.wein4thehouse.com/,1,Republican,C,R
AK-CY7L107_Kreiss-Tomkins_J,CY7L107,2018,http://www.jonathanforstatehouse.com/,1,Democrat,I,D
AK-UT188Z2_Shaw_T,UT188Z2,2018,NA,0,Independent,C,O
AK-P4361NL_Ortiz_D,P4361NL,2018,http://www.danortizalaska.com/,1,Independent,I,O
AK-96N09KO_Weatherby_W,96N09KO,2018,https://www.williamweatherby.com/,1,Republican,C,R
AK-W72T0D9_Edgmon_B,W72T0D9,2018,NA,0,Independent,I,O
AK-C857WN4_Deacon_D,C857WN4,2018,https://www.deaconforhouse.com/,1,Republican,C,R
AK-V2WN830_Zulkosky_T,V2WN830,2018,https://www.electtiffanyzulkosky.com/,1,Democrat,I,D
AK-I623GJ1_Foster_N,I623GJ1,2018,NA,0,Democrat,I,D
AK-Y319A3B_Hopkins_G,Y319A3B,2018,https://www.grierhopkins.com/,1,Democrat,O,D
AK-L5A656J_Sackett_J,L5A656J,2018,https://www.jimsackett.com/,1,Republican,O,R
AK-A0R006C_Lamkin_T,A0R006C,2018,https://www.timlamkin.com/,1,Independent,O,O
AK-9J4K24D_Mack_L,9J4K24D,2018,NA,0,Democrat,C,D
AK-9K1T1R8_Savok_P,9K1T1R8,2018,https://savokforalaska.com/,1,Independent,C,O
AK-P9N0C42_Lincoln_J,P9N0C42,2018,NA,0,Democrat,I,D
AK-N2T1A52_McKinley_K,N2T1A52,2018,https://alaskansforkevinmckinley.com/,1,Republican,C,R
AK-5I44RH2_Wool_A,5I44RH2,2018,http://www.adamwool.com/,1,Democrat,I,D
AK-05F1DD3_Alexander_E,05F1DD3,2018,http://alexanderforalaska.com/,1,Democrat,C,D
AK-9SRO943_Talerico_D,9SRO943,2018,NA,0,Republican,I,R
AK-77G0E5B_Sullivan-Leonard_C,77G0E5B,2018,http://colleensullivanleonard.com/,1,Republican,I,R
AK-1Z70UC8_Chesbro_J,1Z70UC8,2018,NA,0,Democrat,C,D
AK-8QNS801_Fish_M,8QNS801,2018,https://fishforhouse.com/,1,Libertarian,C,O
AK-965YG5U_Neuman_M,965YG5U,2018,NA,0,Republican,I,R
AK-T346K3N_Johnson_B,T346K3N,2018,http://www.billjohnsonforhouse.com/,1,Democrat,C,D
AK-1745JIH_Rauscher_G,1745JIH,2018,http://www.georgerauscher.com/,1,Republican,I,R
AK-24KS25D_Kelly_P,24KS25D,2018,http://www.petekellyforsenate.com/,1,Republican,I,R
AK-BX4862J_Kawasaki_S,BX4862J,2018,http://www.alaskascott.com/,1,Democrat,C,D
AK-VJ014Y5_Bishop_C,VJ014Y5,2018,NA,0,Republican,I,R
AK-8YG6K59_Kay_S,8YG6K59,2018,NA,0,Democrat,C,D
AK-788I1NB_Shower_M,788I1NB,2018,https://www.mikeshower.com/,1,Republican,I,R
AK-255NP0A_Schiess_O,255NP0A,2018,http://oliverforstatesenate.com/,1,Democrat,O,D
AK-19G7YD2_Reinbold_L,19G7YD2,2018,http://www.reinboldforalaska.com/,1,Republican,O,R
AK-J25K98Y_Gray-Jackson_E,J25K98Y,2018,https://www.friendsofelvi.com/,1,Democrat,O,D
AK-4EV875H_Crawford_J,4EV875H,2018,https://www.friendsofelvi.com/,1,Republican,O,R
AK-44BJ36U_Cason_S,44BJ36U,2018,http://www.cason2018.com/,1,Independent,C,O
AK-X12K81Q_Costello_M,X12K81Q,2018,http://www.votemia.com/,1,Republican,I,R
AK-4X1CH27_Park_J,4X1CH27,2018,https://www.janiceforalaska.com/,1,Democrat,O,D
AK-GM6E062_Birch_C,GM6E062,2018,http://chrisbirch.com/,1,Republican,O,R
AK-M1V628M_Micciche_P,M1V628M,2018,NA,0,Republican,I,R
AK-7G7UZ88_Etheridge_D,7G7UZ88,2018,https://www.etheridgeforsenate.com/,1,Independent,O,O
AK-575GYU2_Kiehl_J,575GYU2,2018,http://www.kiehlforsenate.com/,1,Democrat,O,D
AK-G84YU38_Hoffman_L,G84YU38,2018,https://www.etheridgeforsenate.com/,1,Democrat,I,D
AZ-CL26B59_Gonzales_S,CL26B59,2018,https://sallyforsenate2018.com/,1,Democrat,I,D
AZ-669LM1M_Gogek_E,669LM1M,2018,https://edgogek.com/,1,Democrat,C,D
AZ-2W6S12P_Manolis_J,2W6S12P,2018,https://jan4azhouse.com/,1,Democrat,C,D
AZ-2D0R7P8_Stringer_D,2D0R7P8,2018,http://votestringer.com/,1,Republican,I,R
AZ-L0O761A_Campbell_N,L0O761A,2018,http://www.noelcampbell.com/,1,Republican,I,R
AZ-11RZR23_Degrazia_D,11RZR23,2018,http://degraziaforarizona.com/,1,Democrat,C,D
AZ-37TI6B9_Reilly_J,37TI6B9,2018,NA,0,Green,C,O
AZ-2Y13NH3_Engel_K,2Y13NH3,2018,https://www.engelforarizona.com/,1,Democrat,I,D
AZ-464BTI5_Clodfelter_T,464BTI5,2018,http://www.tc4az.com/,1,Republican,I,R
AZ-7LE0V11_Roberts_B,7LE0V11,2018,https://votebretroberts.com/,1,Republican,C,R
AZ-1PH5A41_Lyon_H,1PH5A41,2018,https://www.lyonforaz.com/,1,Democrat,C,D
AZ-50S0S6V_Quiroz_M,50S0S6V,2018,NA,0,Democrat,C,D
AZ-9K9B0O9_Finchem_M,9K9B0O9,2018,http://votefinchem.com/,1,Republican,I,R
AZ-RU9696P_Bisaccia_J,RU9696P,2018,https://bisaccia4az.com/,1,Democrat,C,D
AZ-3FL5L52_Robinson_L,3FL5L52,2018,http://www.lynseyrobinson4az.com/,1,Democrat,C,D
AZ-1PAF140_Grantham_T,1PAF140,2018,http://granthamforaz.com/,1,Republican,I,R
AZ-36NZ46U_Petersen_W,36NZ46U,2018,https://votewarrenpetersen.com/,1,Republican,C,R
AZ-48Y74ZE_Osborne_J,48Y74ZE,2018,http://osborneforarizona.com/,1,Republican,C,R
AZ-ZH821S1_Tzitzura_T,ZH821S1,2018,https://www.tzitzuraforaz.com/,1,Democrat,C,D
AZ-8X270WA_Dunn_T,8X270WA,2018,https://www.timdunnaz.com/,1,Republican,I,R
AZ-O195Z1S_Karp_B,O195Z1S,2018,http://bobkarpforarizona.com/,1,Democrat,C,D
AZ-9O45E6V_Griffin_G,9O45E6V,2018,NA,0,Republican,C,R
AZ-98EW2L9_Renne-Leon_S,98EW2L9,2018,NA,0,Democrat,C,D
AZ-981RKC5_Nutt_B,981RKC5,2018,http://www.beckynutt.org/,1,Republican,I,R
AZ-944F4ZN_Samuels_J,944F4ZN,2018,https://www.samuelsforaz.com/,1,Democrat,C,D
AZ-SW3161L_Gunnigle_J,SW3161L,2018,http://gunnigleforhouse.com/,1,Democrat,C,D
AZ-3SN12T3_Allen_J,3SN12T3,2018,http://www.azallen.com/,1,Republican,I,R
AZ-3708RKL_Barto_N,3708RKL,2018,http://nancybarto.com/wordpress/,1,Republican,C,R
AZ-6F6R4R7_Grayson_R,6F6R4R7,2018,NA,0,Democrat,C,D
AZ-92X5MU9_Stinard_S,92X5MU9,2018,https://www.stinardforhouse.com/,1,Democrat,C,D
AZ-5I25X7O_Fillmore_J,5I25X7O,2018,http://www.johnfillmore.com/,1,Republican,C,R
AZ-W5W60S8_Townsend_K,W5W60S8,2018,http://www.electkellytownsend.com/,1,Republican,I,R
AZ-D6Z48M9_Pawlik_J,D6Z48M9,2018,http://jenniferpawlik.nationbuilder.com/,1,Democrat,C,D
AZ-Y170WV2_Ellen_N,Y170WV2,2018,http://www.electnoraellen.com/,1,Independent,C,O
AZ-5A38M1E_Weninger_J,5A38M1E,2018,http://jeffweninger.com/,1,Republican,I,R
AZ-52XQ6E9_Patterson_G,52XQ6E9,2018,http://gregpatterson4azhouse.com/,1,Republican,C,R
AZ-O15AV86_Jermaine_J,O15AV86,2018,https://www.jermaine4house.com/,1,Democrat,C,D
AZ-8OI149G_Norgaard_J,8OI149G,2018,https://jillnorgaard.com/,1,Republican,I,R
AZ-743OAU5_Epstein_D,743OAU5,2018,http://www.mitziepstein.com/,1,Democrat,I,D
AZ-PO43N04_Sierra_L,PO43N04,2018,http://www.sierraforaz.com/,1,Democrat,C,D
AZ-BU03X71_Espinoza_D,BU03X71,2018,http://www.espinozaforhouse.com/,1,Democrat,I,D
AZ-K634XI3_Ackerley_J,K634XI3,2018,http://chrisackerley.com/,1,Republican,C,R
AZ-1NDG171_Sizer_A,1NDG171,2018,http://www.electsizer.com/,1,Republican,C,R
AZ-70H3PG4_Hernandez_D,70H3PG4,2018,http://www.danielforarizona.org/,1,Democrat,I,D
AZ-Y56E1J8_Gabaldon_R,Y56E1J8,2018,http://www.votegabaldon.com/,1,Democrat,I,D
AZ-5W3D4F8_Gilfillan_C,5W3D4F8,2018,https://www.chrisforaz.com/,1,Democrat,C,D
AZ-HC5164L_Chandler_H,HC5164L,2018,https://www.hazelforazhouse.com/,1,Democrat,C,D
AZ-1S6WJ93_Kern_A,1S6WJ93,2018,http://www.votekern.com/,1,Republican,I,R
AZ-89UYB77_Bolick_S,89UYB77,2018,http://bolickforarizona.com/,1,Republican,C,R
AZ-0NR913O_Hughes_B,0NR913O,2018,https://hughesforld21.com/,1,Democrat,C,D
AZ-Q17ZH28_Romero_G,Q17ZH28,2018,https://www.gilbertromero.com/,1,Democrat,C,D
AZ-YZ22K46_Payne_K,YZ22K46,2018,http://electkevinpayne.com/,1,Republican,I,R
AZ-K696V6U_Rivero_T,K696V6U,2018,https://www.tonyriveroforhouse.com/,1,Republican,I,R
AZ-B796P8V_Carroll_F,B796P8V,2018,https://myvotecarroll.com/,1,Republican,C,R
AZ-H00X6S2_Sarmiento_T,H00X6S2,2018,https://voteteri.com/,1,Democrat,C,D
AZ-S46V7D5_Harris_V,S46V7D5,2018,https://harrisforaz.com/,1,Democrat,C,D
AZ-00PU2C0_Toma_B,00PU2C0,2018,https://www.bentoma.com/,1,Republican,I,R
AZ-219QJT3_Kurland_E,219QJT3,2018,https://kurland23.com/,1,Democrat,C,D
AZ-C527C8N_Kavanagh_J,C527C8N,2018,NA,0,Republican,C,R
AZ-28CC14N_Lawrence_J,28CC14N,2018,http://ld23jaylawrence.com/,1,Republican,I,R
AZ-NW006V1_Shah_A,NW006V1,2018,https://www.amishforarizona.com/,1,Democrat,O,D
AZ-9M565ZQ_Alger_D,9M565ZQ,2018,http://votedavidalger.com/,1,Republican,O,R
AZ-T1O4S60_Longdon_J,T1O4S60,2018,http://jenlongdonforhouse.com/,1,Democrat,O,D
AZ-G28J61K_Martin_J,G28J61K,2018,http://martinforaz.com/,1,Democrat,C,D
AZ-0WH35V4_Udall_M,0WH35V4,2018,NA,0,Republican,I,R
AZ-45OLI44_Bowers_R,45OLI44,2018,http://www.bowersforaz.com/,1,Republican,I,R
AZ-0VTD019_Blanc_I,0VTD019,2018,https://iselablanc.com/,1,Democrat,I,D
AZ-76VHC95_Salman_A,76VHC95,2018,https://www.salmanforarizona.com/,1,Democrat,I,D
AZ-KM9137B_Speakman_R,KM9137B,2018,http://rspeakman.com/,1,Republican,C,R
AZ-71ZJO06_Rodriguez_D,71ZJO06,2018,https://www.diego4ld27.com/,1,Democrat,C,D
AZ-ZA1X910_Bolding_R,ZA1X910,2018,http://www.reginaldbolding.com/,1,Democrat,I,D
AZ-D023J6E_Lieberman_A,D023J6E,2018,https://aaron4az.com/,1,Democrat,C,D
AZ-JTB3413_Petsas_K,JTB3413,2018,https://kathypetsasaz.com/,1,Republican,C,R
AZ-MN5V699_Butler_K,MN5V699,2018,http://www.kellibutleraz.com/,1,Democrat,I,D
AZ-15A3VD7_Syms_M,15A3VD7,2018,http://symsforaz.com/,1,Republican,I,R
AZ-2ZQ634Z_Chavez_C,2ZQ634Z,2018,http://cesarchavezarizona.com/,1,Democrat,I,D
AZ-N8HG284_Andrade_R,N8HG284,2018,http://www.richandrade.com/,1,Democrat,I,D
AZ-FTL2690_Hernandez_A,FTL2690,2018,https://www.almaforarizona.org/,1,Democrat,C,D
AZ-07A7E1R_Cano_A,07A7E1R,2018,https://www.andresforarizona.com/,1,Democrat,C,D
AZ-9YD01Q8_Baker_B,9YD01Q8,2018,NA,0,Green,C,O
AZ-29Y4S8O_Spears_G,29Y4S8O,2018,NA,0,Republican,C,R
AZ-WQK5409_Teran_R,WQK5409,2018,http://raquelteran.com/,1,Democrat,C,D
AZ-F06X5X0_Meza_R,F06X5X0,2018,http://www.mezaforarizona.com/,1,Democrat,C,D
AZ-2D71FU5_Williams_S,2D71FU5,2018,https://smwpima.wixsite.com/smwforazld4,1,Green,C,O
AZ-V95BM51_Peten_G,V95BM51,2018,NA,0,Democrat,I,D
AZ-0YZ95I0_Fernandez_C,0YZ95I0,2018,http://charleneforarizona.com/,1,Democrat,I,D
AZ-T103A3K_Robinson_M,T103A3K,2018,NA,0,Democrat,C,D
AZ-I6QF475_Cobb_R,I6QF475,2018,https://www.reginacobb.com/,1,Republican,I,R
AZ-37U37BL_Biasiucci_L,37U37BL,2018,https://leobiasiucci.com/,1,Republican,C,R
AZ-BQ50M74_Tyler_B,BQ50M74,2018,http://tyler4ruralaz.nationbuilder.com,1,Democrat,C,D
AZ-61EH9B3_French_F,61EH9B3,2018,https://www.feliciafrench.com/,1,Democrat,C,D
AZ-5U9D0E1_Blackman_W,5U9D0E1,2018,https://www.blackman4az.com/,1,Republican,C,R
AZ-4A3EK50_Thorpe_B,4A3EK50,2018,NA,0,Republican,I,R
AZ-E5S97F3_Teller_A,E5S97F3,2018,NA,0,Democrat,C,D
AZ-D9G725K_Shamley_D,D9G725K,2018,NA,0,Republican,C,R
AZ-74Y1BQ4_Tsosie_M,74Y1BQ4,2018,https://tsosield7.com/,1,Democrat,C,D
AZ-P6731XO_Casillas_C,P6731XO,2018,https://www.casillasforarizona.com/,1,Democrat,C,D
AZ-1H287DB_Gross_L,1H287DB,2018,https://www.yeswecanarizona.com/,1,Democrat,C,D
AZ-8Q176SD_Cook_D,8Q176SD,2018,http://cookarizona.com/,1,Republican,I,R
AZ-AS0387H_Shope_T,AS0387H,2018,http://www.realleadershipaz.com/,1,Republican,I,R
AZ-NCA7816_Henderson_A,NCA7816,2018,http://electhenderson.com/,1,Republican,C,R
AZ-16P72OP_Hannley_P,16P72OP,2018,https://powersforthepeople.net/,1,Democrat,I,D
AZ-0O94Y4F_Friese_R,0O94Y4F,2018,http://www.drfrieseforhouse.com/,1,Democrat,I,D
AZ-Z27UI61_Craycraft_J,Z27UI61,2018,http://www.jocraycraft.com/,1,Democrat,C,D
AZ-U778V1Y_Fann_K,U778V1Y,2018,http://electkarenfann.com/,1,Republican,I,R
AZ-2C3V5P1_Wiles_M,2C3V5P1,2018,https://www.electmarilyn.com/,1,Republican,C,R
AZ-877FTW7_Bradley_D,877FTW7,2018,http://bradleyforarizona.com/,1,Democrat,I,D
AZ-P139H2Z_Arif_M,P139H2Z,2018,NA,0,Green,C,O
AZ-0F08IB7_Atchue_R,0F08IB7,2018,http://atchue4azsenate.com/,1,Democrat,C,D
AZ-BAL9529_Leach_V,BAL9529,2018,https://vinceleach.com/,1,Republican,C,R
AZ-I81T54T_Brown_E,I81T54T,2018,https://brownforazld12.nationbuilder.com/,1,Democrat,C,D
AZ-E68U7W5_Farnsworth_E,E68U7W5,2018,http://www.eddiefarnsworth.com/,1,Republican,C,R
AZ-U1A84W3_Harris_M,U1A84W3,2018,https://www.harrisforarizona.com/,1,Democrat,C,D
AZ-9BEW521_Kerr_S,9BEW521,2018,https://votekerr.com/,1,Republican,I,R
AZ-3C1QX96_Alvarez_J,3C1QX96,2018,http://www.alvarezforsenate.com/,1,Democrat,C,D
AZ-116MQV8_Gowan_D,116MQV8,2018,http://www.gowanforaz.com/,1,Republican,C,R
AZ-NQ0I937_Dybvig-Pawelko_K,NQ0I937,2018,http://www.electkdp.com/,1,Democrat,C,D
AZ-63F3WV7_Carter_H,63F3WV7,2018,http://www.voteheathercarter.com/,1,Republican,C,R
AZ-A76J00K_Carmitchel_B,A76J00K,2018,https://benforarizona.com/,1,Democrat,C,D
AZ-2PB9T08_Farnsworth_D,2PB9T08,2018,NA,0,Republican,I,R
AZ-U82KG74_Weichert_S,U82KG74,2018,http://www.weichertforaz.com/,1,Democrat,C,D
AZ-57X5I4S_Mesnard_J,57X5I4S,2018,http://jdmesnard.com/,1,Republican,C,R
AZ-0MU111U_Schmuck_F,0MU111U,2018,https://www.frankschmuck.com/,1,Republican,C,R
AZ-M99G5G6_Bowie_S,M99G5G6,2018,http://www.seanbowieforaz.com/,1,Democrat,I,D
AZ-IG283K8_Contreras_L,IG283K8,2018,NA,0,Democrat,I,D
AZ-XE8777K_Dalessandro_A,XE8777K,2018,http://dalessandroforaz.com/,1,Democrat,I,D
AZ-8T0F45M_Kais_S,8T0F45M,2018,http://kais4az.com/,1,Republican,C,R
AZ-67H27FC_Quelland_D,67H27FC,2018,NA,0,Independent,C,O
AZ-862K8VC_Ervin_D,862K8VC,2018,https://www.ervinforaz.com/,1,Democrat,C,D
AZ-4J9A4B1_Boyer_P,4J9A4B1,2018,http://boyeraz.com/,1,Republican,C,R
AZ-6DA089O_Knecht_K,6DA089O,2018,http://www.electknecht.org/,1,Independent,C,O
AZ-XP351I0_Gray_R,XP351I0,2018,http://www.voterickgray.com/,1,Republican,I,R
AZ-YZK0986_Garcia_W,YZK0986,2018,https://www.wendygarciaforazsenate.org/,1,Democrat,C,D
AZ-T5H86W2_Livingston_D,T5H86W2,2018,http://www.davidlivingston.vote/,1,Republican,C,R
AZ-43G5S7K_Leone_C,43G5S7K,2018,https://www.voteleone.org/,1,Independent,C,O
AZ-5E291VN_Lohman_D,5E291VN,2018,https://daria4az.com/,1,Democrat,C,D
AZ-8MVD151_Ugenti-Rita_M,8MVD151,2018,http://www.michelleugenti.com/,1,Republican,C,R
AZ-S1180ZT_Alger_V,S1180ZT,2018,http://votevickialger.com/,1,Republican,O,R
AZ-Q744V3W_Alston_L,Q744V3W,2018,http://lelaalstonaz.com/,1,Democrat,O,D
AZ-984MX6D_Mohr-Almeida_K,984MX6D,2018,http://drkathyaz.com/,1,Republican,C,R
AZ-106T3SK_Pace_T,106T3SK,2018,https://www.paceforazsenate.com/,1,Republican,C,R
AZ-9Z32WT5_Speakman_R,9Z32WT5,2018,https://rspeakman.com/,1,Republican,C,R
AZ-CU2597Z_Mendez_J,CU2597Z,2018,https://mendezforarizona.com/,1,Democrat,I,D
AZ-Z5140UK_Rios_R,Z5140UK,2018,https://rebeccarios.nationbuilder.com/,1,Democrat,I,D
AZ-CCE6799_Marsh_C,CCE6799,2018,http://www.christineportermarsh.com/,1,Democrat,C,D
AZ-H6J96G5_McGee_K,H6J96G5,2018,http://www.katemcgee.com/,1,Republican,I,R
AZ-8T3F21Q_Quezada_M,8T3F21Q,2018,http://www.martinquezada.com/,1,Democrat,I,D
AZ-A0GI980_Navarrete_O,A0GI980,2018,https://www.tonynavarrete.com/,1,Democrat,I,D
AZ-7F0Z3P8_Otondo_L,7F0Z3P8,2018,http://otondofor4.com/,1,Democrat,I,D
AZ-WZX0859_Morgaine_J,WZX0859,2018,NA,0,Democrat,C,D
AZ-5Y6P1B1_Borrelli_S,5Y6P1B1,2018,http://sonnyborrelli.com/,1,Republican,I,R
AZ-9L28AE5_Carlisle_W,9L28AE5,2018,http://carlisleforsenate.nationbuilder.com/,1,Democrat,C,D
AZ-XE0U226_Allen_S,XE0U226,2018,https://www.allensenate.com/,1,Republican,I,R
AZ-K982KN4_Peshlakai_J,K982KN4,2018,http://www.peshforsenate.com/,1,Democrat,I,D
AZ-587C3IB_Mealer_J,587C3IB,2018,http://jlmealer.com/,1,Republican,C,R
AZ-48P3PX9_Girard_S,48P3PX9,2018,https://girard4azsenate.com/,1,Democrat,C,D
AZ-MP65N29_Pratt_F,MP65N29,2018,http://realleadershipaz.com/,1,Republican,I,R
AZ-ZRA4448_Steele_V,ZRA4448,2018,http://victoriasteeleforsenate.com/,1,Democrat,C,D
AR-30O2DH6_Holcomb_M,30O2DH6,2018,NA,0,Republican,I,R
AR-169JZ6M_Lattimore_R,169JZ6M,2018,NA,0,Republican,C,R
AR-8Z58AI3_McElroy_M,8Z58AI3,2018,NA,0,Independent,I,O
AR-05Q74FK_Glover_D,05Q74FK,2018,https://donglover4staterep.com/,1,Democrat,C,D
AR-6LTP159_Dobson_J,6LTP159,2018,NA,0,Republican,C,R
AR-7JW8J09_Richey_C,7JW8J09,2018,NA,0,Democrat,I,D
AR-N3F447Z_Bragg_K,N3F447Z,2018,NA,0,Republican,I,R
AR-5IY307R_Willems_W,5IY307R,2018,http://www.waynewillems.com/,1,Libertarian,C,O
AR-XL0L897_Ferguson_K,XL0L897,2018,NA,0,Democrat,I,D
AR-JJ9O003_Maxwell_G,JJ9O003,2018,NA,0,Libertarian,C,O
AR-44B2RN1_Flowers_V,44B2RN1,2018,http://www.votevivianflowers.com/,1,Democrat,I,D
AR-S1969UG_Wiles_M,S1969UG,2018,NA,0,Democrat,NA,D
AR-7V9U00D_Ross_J,7V9U00D,2018,NA,0,Democrat,C,D
AR-F88BN41_Gonzales_J,F88BN41,2018,NA,0,Republican,I,R
AR-6258CLX_Jean_L,6258CLX,2018,NA,0,Republican,I,R
AR-1V2I5B5_Maddox_J,1V2I5B5,2018,NA,0,Republican,I,R
AR-4P92Y8F_Richmond_M,4P92Y8F,2018,NA,0,Republican,I,R
AR-XJ0955Z_James_S,XJ0955Z,2018,http://stelejames.com/,1,Democrat,C,D
AR-3KH556G_Rogers_K,3KH556G,2018,https://www.rogersforarkansas.com/,1,Democrat,C,D
AR-4138AVX_Gates_M,4138AVX,2018,http://www.mickeygates.com/,1,Republican,I,R
AR-U6FQ091_Fite_L,U6FQ091,2018,NA,0,Republican,I,R
AR-MW58H35_Percefull_J,MW58H35,2018,NA,0,Independent,C,O
AR-O3J35R8_Peret_K,O3J35R8,2018,NA,0,Democrat,C,D
AR-79IC9L7_Cozart_B,79IC9L7,2018,NA,0,Republican,I,R
AR-T98M93F_Warren_L,T98M93F,2018,http://www.leswarrenforarkansas.com/,1,Republican,I,R
AR-I27W66I_Hughes_A,I27W66I,2018,NA,0,Democrat,C,D
AR-51WDT99_Rushing_L,51WDT99,2018,https://rushingforrep.com/,1,Republican,I,R
AR-L37G0H9_Mayberry_J,L37G0H9,2018,NA,0,Republican,O,R
AR-9L53MR5_Parsons_D,9L53MR5,2018,https://electdustin.org/,1,Democrat,O,D
AR-KV30A81_Kelly_J,KV30A81,2018,http://jasenkelly.org/,1,Republican,O,R
AR-F5KU920_Love_F,F5KU920,2018,http://www.fred-love.org/,1,Democrat,I,D
AR-6Y52PN3_Fenton_M,6Y52PN3,2018,NA,0,Libertarian,C,O
AR-420HKQ1_Allen_F,420HKQ1,2018,NA,0,Democrat,I,D
AR-51EY2Q5_Davis_A,51EY2Q5,2018,http://www.andydavisforstaterep.com/,1,Republican,I,R
AR-Y40D02C_Haun_R,Y40D02C,2018,https://www.randyhaun.com/,1,Democrat,C,D
AR-WL1163L_Mallett_J,WL1163L,2018,http://jessmallettforar.com/,1,Democrat,C,D
AR-L595L8G_Sorvillo_J,L595L8G,2018,http://sorvillo4house.com/,1,Republican,I,R
AR-P8TW574_McCullough_T,P8TW574,2018,http://electtippi.org/,1,Democrat,O,D
AR-8498AWJ_Walker_J,8498AWJ,2018,NA,0,Democrat,I,D
AR-XY8N416_Goodson_J,XY8N416,2018,http://electjudithforar.com/,1,Republican,C,R
AR-U216W8U_Barger_W,U216W8U,2018,https://williambargerlibertarian.com/,1,Libertarian,C,O
AR-ABT1332_Collins_A,ABT1332,2018,http://www.andrewcollinsar.com/,1,Democrat,C,D
AR-609PR3D_Mangiapane_C,609PR3D,2018,http://chaseforar.com/,1,Democrat,C,D
AR-4FP0E70_Wing_C,4FP0E70,2018,http://www.carltonwing.com/,1,Republican,I,R
AR-74QH6O5_Ball_M,74QH6O5,2018,NA,0,Democrat,C,D
AR-9V11G7B_Lowery_M,9V11G7B,2018,NA,0,Republican,I,R
AR-AB7S008_House_D,AB7S008,2018,http://houseforthehouse.com/,1,Republican,I,R
AR-1X8UT13_Crossley_J,1X8UT13,2018,https://www.crossleyforthecapitol.com/,1,Democrat,C,D
AR-ZG6H645_Brown_K,ZG6H645,2018,NA,0,Republican,I,R
AR-880KQW6_Dyson_L,880KQW6,2018,NA,0,Republican,O,R
AR-I84F0N2_Perry_M,I84F0N2,2018,NA,0,Democrat,O,D
AR-648RJ7F_Tanner_D,648RJ7F,2018,NA,0,Libertarian,C,O
AR-6PG33T5_Eaves_L,6PG33T5,2018,http://www.leseaves.com/,1,Republican,I,R
AR-80A12CE_Christiansen_C,80A12CE,2018,NA,0,Republican,C,R
AR-92AA6F8_Gray_M,92AA6F8,2018,NA,0,Democrat,I,D
AR-9168URD_Smith_H,9168URD,2018,NA,0,Democrat,C,D
AR-F293X0B_Hollowell_S,F293X0B,2018,NA,0,Republican,I,R
AR-TR3202Y_Fielding_D,TR3202Y,2018,NA,0,Democrat,I,D
AR-Q38O9Z8_Andrews_W,Q38O9Z8,2018,https://andrewsforarkansas.com/,1,Republican,C,R
AR-JRZ2082_Nicks_M,JRZ2082,2018,NA,0,Democrat,I,D
AR-8243KLV_Jones_A,8243KLV,2018,NA,0,Democrat,C,D
AR-83A3T2D_Rye_J,83A3T2D,2018,NA,0,Republican,I,R
AR-W1M251H_Tobar_G,W1M251H,2018,NA,0,Democrat,C,D
AR-G9YR781_Hodges_M,G9YR781,2018,NA,0,Democrat,I,D
AR-2JQT774_Carter_R,2JQT774,2018,NA,0,Democrat,C,D
AR-701FOX9_Jett_J,701FOX9,2018,https://www.joejett.com/,1,Republican,I,R
AR-Q66HQ98_Gazaway_J,Q66HQ98,2018,http://www.jimmygazaway.com/,1,Republican,I,R
AR-39GC5B9_Shepherd_M,39GC5B9,2018,http://www.matthewshepherd.org/,1,Republican,I,R
AR-0O5M37S_Cavenaugh_F,0O5M37S,2018,http://francavenaugh.com/,1,Republican,I,R
AR-0QG231I_Davis_M,0QG231I,2018,NA,0,Republican,C,R
AR-7024SHY_Baltz_S,7024SHY,2018,NA,0,Democrat,I,D
AR-G44OV09_Gray_M,G44OV09,2018,NA,0,Republican,I,R
