candidate_ID,assigned_ID,year,website_url,website_binary,party_full,incumbent_status,party_short
CT-I576E7R_Desmarais_J,I576E7R,2020,https://desmaraisforct.com/,1,Democrat,C,D
CT-J45A3Z1_Berthel_E,J45A3Z1,2020,NA,0,Republican,I,R
CT-38AS9Q4_Needleman_N,38AS9Q4,2020,https://www.normforsenate.com/,1,Democrat,I,D
CT-0G2N93A_Saunders_B,0G2N93A,2020,https://saunders4senate.com/,1,Republican,C,R
CT-38AS9Q4_Needleman_N,38AS9Q4,2020,https://www.normforsenate.com/,1,Independent,I,O
CT-T5091QL_Capone_A,T5091QL,2020,https://www.aprilforct.com/,1,Democrat,C,D
"CT-Y795X5P_Cicarella,_P",Y795X5P,2020,https://www.paulchic2020.com/,1,Republican,C,R
CT-T5091QL_Capone_A,T5091QL,2020,https://www.aprilforct.com/,1,Independent,C,O
"CT-Y795X5P_Cicarella,_P",Y795X5P,2020,https://www.paulchic2020.com/,1,Independent,C,O
CT-1483RGP_Thomas_L,1483RGP,2020,https://lisa4easternct.com/,1,Democrat,C,D
CT-9XQ1Z25_Champagne_D,9XQ1Z25,2020,http://www.champagne4senate.com/,1,Republican,I,R
CT-1483RGP_Thomas_L,1483RGP,2020,https://lisa4easternct.com/,1,Independent,C,O
CT-IU6M953_Kasser_A,IU6M953,2020,https://www.alex4ct.com/,1,Democrat,I,D
CT-6328RPN_Fazio_R,6328RPN,2020,NA,0,Republican,C,R
DE-2JXN280_McBride_S,2JXN280,2020,https://sarahmcbride.com/,1,Democrat,C,D
DE-T0N4K39_Washington_S,T0N4K39,2020,https://www.votestevewashington.com/,1,Republican,C,R
DE-91ZCC03_Gay_K,91ZCC03,2020,https://kylefordelaware.com/,1,Democrat,C,D
DE-Q3LW003_Cloutier_C,Q3LW003,2020,NA,0,Republican,I,R
DE-2OB30T1_Mantzavinos_S,2OB30T1,2020,https://spiros4statesenate.com/,1,Democrat,C,D
DE-YL9M561_Delcollo_A,YL9M561,2020,https://delcollofordelaware.com/,1,Republican,I,R
DE-EX87Y56_Sokola_D,EX87Y56,2020,http://www.senatordave.org/,1,Democrat,I,D
DE-9NO8W34_Walsh_J,9NO8W34,2020,https://senatorjackwalsh.com/,1,Democrat,I,D
DE-QE3684M_Ruckle_T,QE3684M,2020,https://neighborsfortoddruckle.com/,1,Republican,C,R
DE-62PG68O_Poore_N,62PG68O,2020,https://nicolepoore.com/,1,Democrat,I,D
DE-C3W129A_Pinkney_M,C3W129A,2020,http://marieforsenate.com/,1,Democrat,C,D
DE-DF4098O_Homich_A,DF4098O,2020,NA,0,Republican,C,R
DE-3G923QM_Ennis_B,3G923QM,2020,NA,0,Democrat,I,D
DE-3K3R2N2_Pugh_C,3K3R2N2,2020,https://friendsofcraigpugh.com/,1,Republican,C,R
DE-IZ9178H_Hugg_J,IZ9178H,2020,https://www.jacihugg.com/,1,Democrat,C,D
DE-S32J6O1_Lawson_D,S32J6O1,2020,https://www.senatordavelawson.com/,1,Republican,I,R
DE-02VY91D_Pettyjohn_B,02VY91D,2020,https://brianpettyjohn.com/,1,Republican,I,R
DE-797V0KE_Hocker_G,797V0KE,2020,http://www.geraldhocker.com/,1,Republican,I,R
FL-V8A0H94_Butler_K,V8A0H94,2020,https://www.kbutler4flsenate.com/,1,Democrat,C,D
FL-83C05DX_Broxson_D,83C05DX,2020,NA,0,Republican,I,R
FL-R885GJ8_Ausley_L,R885GJ8,2020,https://www.ausleyforsenate.com/,1,Democrat,C,D
FL-E3G33Z6_Preston_M,E3G33Z6,2020,https://marvapreston.com/,1,Republican,C,R
FL-9DF0T13_Barratt_M,9DF0T13,2020,https://www.melinarayna.org/,1,Democrat,C,D
FL-A47G11H_Bradley_J,A47G11H,2020,https://votejenniferbradley.com/,1,Republican,C,R
FL-3651MQO_Hunter_H,3651MQO,2020,https://www.heatherhunter4sd7.com/,1,Democrat,C,D
FL-9ZJ52U3_Hutson_T,9ZJ52U3,2020,https://electhutson.com/,1,Republican,I,R
FL-B4K2U52_Dembinsky_R,B4K2U52,2020,NA,0,Independent,C,O
FL-C1X95L2_Sigman_P,C1X95L2,2020,https://patriciasigman.com/,1,Democrat,C,D
FL-RB3907L_Brodeur_J,RB3907L,2020,https://jasonbrodeur.com/,1,Republican,C,R
FL-V87K7X5_Iannotti_J,V87K7X5,2020,NA,0,Independent,C,O
FL-099J0GM_Bracy_R,099J0GM,2020,NA,0,Democrat,I,D
FL-7I6U96M_Adams_J,7I6U96M,2020,https://electadams.com/,1,Republican,C,R
FL-IC5974I_Stewart_L,IC5974I,2020,http://www.lindastewart2020.com/,1,Democrat,I,D
FL-1QW6F91_Anderson_J,1QW6F91,2020,https://www.joshforflorida.com/,1,Republican,C,R
FL-809AH6Y_Torres_V,809AH6Y,2020,https://victorres.com/,1,Democrat,I,D
FL-44SQ85M_Minnis_L,44SQ85M,2020,https://louminnisforstatesenate.com/,1,Republican,C,R
FL-22J7W0A_James_M,22J7W0A,2020,https://votemikejames.com/,1,Independent,C,O
FL-Z4320IF_Fretwell_S,Z4320IF,2020,https://www.fretwellforfl.com/,1,Democrat,C,D
FL-0ZY30Q9_Mayfield_D,0ZY30Q9,2020,http://www.debbiemayfield.com/,1,Republican,I,R
FL-DG1211M_Snyder_P,DG1211M,2020,https://www.snyder2020.org/,1,Independent,C,O
FL-Y0QW317_Rouson_D,Y0QW317,2020,NA,0,Democrat,I,D
FL-R57A59H_Paylan_C,R57A59H,2020,https://www.paylan4statesenate.com/,1,Independent,C,O
FL-YG003E6_Eldon_A,YG003E6,2020,https://tonyforflorida.com/,1,Democrat,C,D
FL-35Q5R0M_Linton_A,35Q5R0M,2020,NA,0,Democrat,C,D
FL-3Y7D24H_Boyd_J,3Y7D24H,2020,https://www.boydforflorida.com/,1,Republican,C,R
FL-T7O10J2_Norman_K,T7O10J2,2020,https://katherinenorman2020.com/,1,Democrat,C,D
FL-W1G06N2_Gruters_J,W1G06N2,2020,http://www.joegruters.com/,1,Republican,I,R
FL-351X8QU_Kaplan_R,351X8QU,2020,NA,0,Independent,C,O
FL-6NG3D19_Robinson_C,6NG3D19,2020,https://www.corinnaforflorida.us/,1,Democrat,C,D
FL-31TJ77W_Harrell_G,31TJ77W,2020,https://gayleharrell.com/,1,Republican,I,R
FL-1QL123M_Brown_R,1QL123M,2020,https://www.rachelbrownforfloridasenate.com/,1,Democrat,C,D
FL-8E9H07R_Rodrigues_R,8E9H07R,2020,http://isayray.com/,1,Republican,C,R
FL-8S4W96T_Polsky_T,8S4W96T,2020,https://tinapolsky.com/,1,Democrat,C,D
FL-19T63SO_Norton_B,19T63SO,2020,https://www.norton2020.com/,1,Republican,C,R
FL-ZU0O648_Berman_L,ZU0O648,2020,https://loriberman.com/,1,Democrat,I,D
FL-122ZMN6_Donnally_T,122ZMN6,2020,https://tamidonnally.com/,1,Republican,C,R
FL-4C86H6A_Mullings_C,4C86H6A,2020,NA,0,Independent,C,O
FL-6O2A23D_Jones_S,6O2A23D,2020,https://shevrinjones.com/,1,Democrat,C,D
FL-530FZR6_Hill_D,530FZR6,2020,NA,0,Independent,C,O
FL-DG9628W_Rodriguez_J,DG9628W,2020,https://jjr.vote/,1,Democrat,I,D
FL-62JI1Z2_Garcia_I,62JI1Z2,2020,https://ileanagarcia.com/,1,Republican,C,R
FL-7D2P0F5_Rodriguez_A,7D2P0F5,2020,NA,0,Independent,C,O
FL-BO71T77_Fernandez_J,BO71T77,2020,https://javierforflorida.com/,1,Democrat,C,D
FL-RT9509N_Rodriguez_A,RT9509N,2020,http://www.electanamaria.com/,1,Republican,C,R
FL-8J4A5B2_Alfonso_C,8J4A5B2,2020,NA,0,Independent,C,O
GA-7H9GA95_McGinty_K,7H9GA95,2020,https://kerrimcginty.com/,1,Democrat,C,D
GA-3QH2D07_Watson_B,3QH2D07,2020,http://www.benwatsonforsenate.com/,1,Republican,I,R
GA-82QAW92_Jackson_L,82QAW92,2020,https://lester4ga.com/,1,Democrat,I,D
GA-7C35T1M_McNeill_S,7C35T1M,2020,https://www.mcneillforsenate.com/,1,Republican,C,R
GA-290E0CW_Russo_N,290E0CW,2020,https://acongressforthepeople.com/,1,Independent,C,O
GA-H14P4S5_King_C,H14P4S5,2020,https://www.cedricforgeorgia.com/,1,Independent,C,O
GA-S32DE17_Hickman_B,S32DE17,2020,https://www.votebillyhickman.com/,1,Republican,I,R
GA-F97M6F5_Rahman_S,F97M6F5,2020,NA,0,Democrat,I,D
GA-594T4MP_Jordan_J,594T4MP,2020,https://www.jen4ga.com/,1,Democrat,I,D
GA-16W6BG4_Lance_H,16W6BG4,2020,https://www.lanceforga.com/,1,Republican,C,R
GA-948V1LQ_Harper_T,948V1LQ,2020,http://www.harperforgeorgia.com/,1,Republican,I,R
GA-F239U2T_Gear_T,F239U2T,2020,https://trevagear.com/,1,Democrat,C,D
GA-T90W73V_Goodman_R,T90W73V,2020,https://www.voterussgoodman.com/,1,Republican,C,R
GA-8KJ6B56_Merritt_N,8KJ6B56,2020,https://merritt4georgia.com/,1,Democrat,C,D
GA-66TT55J_Martin_P,66TT55J,2020,https://www.voteforpk.com/,1,Republican,I,R
GA-22I04YN_Jones_E,22I04YN,2020,NA,0,Democrat,I,D
GA-889VH2F_Burke_D,889VH2F,2020,https://burkeforsenate.com/,1,Republican,I,R
GA-485CTB5_Sims_F,485CTB5,2020,NA,0,Democrat,I,D
GA-48R3IO1_Taylor_T,48R3IO1,2020,https://www.electtracytaylor.com/,1,Republican,C,R
GA-24XB4X2_Egler_M,24XB4X2,2020,http://mary4senate.com/,1,Democrat,C,D
GA-D148M5U_Summers_C,D148M5U,2020,NA,0,Republican,I,R
GA-6C11N0M_Johnson_T,6C11N0M,2020,https://travisforgeorgia.com/,1,Democrat,C,D
GA-Z9BP133_Thompson_B,Z9BP133,2020,http://brucethompsonga.com/,1,Republican,I,R
GA-6R05WU4_Harbison_E,6R05WU4,2020,http://edharbison.com/,1,Democrat,I,D
GA-28C0IN4_Jester_C,28C0IN4,2020,https://cinquezjester.com/,1,Democrat,C,D
GA-7K9F63T_Harbin_M,7K9F63T,2020,http://senatormartyharbin.com/,1,Republican,I,R
GA-Q242QT9_Rose_K,Q242QT9,2020,https://www.votekellyrose.com/,1,Democrat,C,D
GA-F9Z41I6_Strickland_B,F9Z41I6,2020,http://www.stricklandforgeorgia.com/,1,Republican,I,R
GA-S7X09C5_Kennedy_J,S7X09C5,2020,NA,0,Republican,I,R
GA-XMX8387_Tillery_B,XMX8387,2020,https://www.blaketillery.com/,1,Republican,I,R
GA-E82F8A6_Johnson_J,E82F8A6,2020,NA,0,Democrat,C,D
GA-1S40SM6_Walker_L,1S40SM6,2020,https://www.walkerforgeorgia.com/,1,Republican,I,R
GA-Q45M15L_Beach_B,Q45M15L,2020,http://beachforsenate.com/,1,Republican,I,R
GA-B21J7H7_Jones_H,B21J7H7,2020,NA,0,Democrat,I,D
GA-R9T73Q9_Smith_C,R9T73Q9,2020,https://www.cerettaforgeorgia.com/,1,Democrat,C,D
GA-106E3WZ_Burns_M,106E3WZ,2020,https://maxburns.com/,1,Republican,C,R
GA-G1J3R99_Anderson_L,G1J3R99,2020,NA,0,Republican,I,R
GA-2C8G8T0_Brinson_V,2C8G8T0,2020,https://vbrinsongasenate.com/,1,Democrat,C,D
GA-69U3G4I_Jones_B,69U3G4I,2020,http://www.burtjonesforga.com/,1,Republican,I,R
GA-L1JQ304_Sr._D,L1JQ304,2020,http://davidlucasforgasenate.com/,1,Democrat,I,D
GA-1CVH824_Griffiths_B,1CVH824,2020,https://www.votebrooke.com/,1,Democrat,C,D
GA-LL125V0_Dolezal_G,LL125V0,2020,http://www.dolezalforsenate.com/,1,Republican,I,R
GA-P05F16U_Brass_M,P05F16U,2020,http://mattbrass.org/,1,Republican,I,R
GA-M46Z10D_Robertson_R,M46Z10D,2020,https://www.robertsonforgeorgia.com/,1,Republican,I,R
GA-X01L04Z_Edwards_M,X01L04Z,2020,https://montenia4senate.com/,1,Democrat,C,D
GA-H2P62R9_Dugan_M,H2P62R9,2020,https://mikedugan.org/,1,Republican,I,R
GA-C3I6V17_Smith_T,C3I6V17,2020,http://tiannaforchange.com/,1,Democrat,C,D
GA-315IH4Q_Anavitarte_J,315IH4Q,2020,https://www.jasonanavitarte.com/,1,Republican,C,R
GA-714X8EJ_Triebsch_C,714X8EJ,2020,https://www.christineforga.com/,1,Democrat,C,D
GA-K7275ER_Kirkpatrick_K,K7275ER,2020,https://senatorkaykirkpatrick.com/,1,Republican,I,R
GA-W4OA216_Rhett_M,W4OA216,2020,https://www.drmichaelrhett.com/,1,Democrat,I,D
GA-CX6H520_Seay_V,CX6H520,2020,http://seayforsenate.us/,1,Democrat,I,D
GA-0838QXQ_James_D,0838QXQ,2020,NA,0,Democrat,I,D
GA-DLL3316_Orrock_N,DLL3316,2020,http://nanorrock.com/wordpress2/,1,Democrat,I,D
GA-N3C664B_Parker_V,N3C664B,2020,http://electvparker.com/,1,Democrat,C,D
GA-R172V6F_Tippins_L,R172V6F,2020,http://www.tippinsforsenate.com/,1,Republican,I,R
GA-NYU5016_Tate_H,NYU5016,2020,NA,0,Democrat,I,D
GA-669WOD6_Williams_N,669WOD6,2020,NA,0,Democrat,I,D
GA-1K46UR9_Harrell_S,1K46UR9,2020,https://sallyharrell.org/,1,Democrat,I,D
GA-5BQ5P73_Guan_G,5BQ5P73,2020,https://www.guanforsenate.org/,1,Republican,C,R
GA-7RL6A84_Jackson_K,7RL6A84,2020,https://www.kimforgeorgia.com/,1,Democrat,C,D
GA-C0W6C10_Freeman_W,C0W6C10,2020,NA,0,Republican,C,R
GA-99PA1W5_Parent_E,99PA1W5,2020,https://www.elenaparent.com/,1,Democrat,I,D
GA-C632R7U_Anderson_T,C632R7U,2020,https://senatortonyapanderson.com/,1,Democrat,I,D
GA-46B15SW_Williams_M,46B15SW,2020,https://melanieforgeorgia.com/,1,Republican,C,R
GA-G8R86H4_Davenport_G,G8R86H4,2020,http://www.gaildavenport.com/,1,Democrat,I,D
GA-EGA0396_Brooks_B,EGA0396,2020,https://benjaminforsenate.org/,1,Republican,C,R
GA-2T8LR13_Jones_M,2T8LR13,2020,https://www.matielynjones.com/,1,Democrat,C,D
GA-584DET9_Dixon_C,584DET9,2020,https://www.voteclintdixon.com/,1,Republican,C,R
GA-O5J4X80_Tripp_A,O5J4X80,2020,https://www.arthurtripp.com/,1,Independent,C,O
GA-8N69VH2_Perry_Z,8N69VH2,2020,https://perryforgeorgia.com/,1,Democrat,C,D
GA-419XO8Q_Cowsert_B,419XO8Q,2020,http://www.billcowsert.com/,1,Republican,I,R
GA-2A019IQ_Johnson_D,2A019IQ,2020,https://www.electdawn.org/,1,Democrat,C,D
GA-28IV50Z_Ginn_F,28IV50Z,2020,http://www.frankginn.com/,1,Republican,I,R
GA-353ZU7Q_Au_M,353ZU7Q,2020,https://auforga.com/,1,Democrat,C,D
GA-I4ZR331_Reeves_M,I4ZR331,2020,https://mattreevesforsenate.com/,1,Republican,C,R
GA-OK1134T_Miller_B,OK1134T,2020,NA,0,Republican,I,R
GA-5E4L96X_Daley_D,5E4L96X,2020,https://www.deedaley2020.com/,1,Democrat,C,D
GA-NR4052L_Hatchett_B,NR4052L,2020,https://www.hatchettforgeorgia.com/,1,Republican,C,R
GA-76V6KQ4_Krise_J,76V6KQ4,2020,https://junekriseforgeorgia.com/,1,Democrat,C,D
GA-0X5WU49_Gooch_S,0X5WU49,2020,https://electgooch.com/,1,Republican,I,R
GA-1GX66F7_Deyoung_C,1GX66F7,2020,NA,0,Democrat,C,D
GA-2K8MX44_Hufstetler_C,2K8MX44,2020,https://www.chuckhufstetler.com/,1,Republican,I,R
GA-HF0431V_Mullis_J,HF0431V,2020,http://jeffmullis.com/,1,Republican,I,R
GA-51YX0A0_Payne_C,51YX0A0,2020,https://www.payneforsenate.com/,1,Republican,I,R
GA-4E16SG7_Butler_G,4E16SG7,2020,NA,0,Democrat,I,D
GA-O0F954Y_Beeson_S,O0F954Y,2020,https://www.votebeeson.com/,1,Democrat,C,D
GA-39CA62C_Albers_J,39CA62C,2020,http://senatoralbers.com/,1,Republican,I,R
HI-391L3TT_Buenaventura_J,391L3TT,2020,http://joysanbuenaventura.com/,1,Democrat,C,D
HI-15TM84E_Ka-Ipo_R,15TM84E,2020,NA,0,Independent,C,O
HI-U7NL654_Keith-Agaran_G,U7NL654,2020,https://www.gilkeithagaran.com/,1,Democrat,I,D
HI-753B3FK_Kajiwara-Gusman_C,753B3FK,2020,https://www.gusman2020.com/,1,Republican,C,R
HI-77LRI03_Keen_R,77LRI03,2020,NA,0,Independent,C,O
HI-1TP71Y6_Chang_S,1TP71Y6,2020,https://stanleychang.com/,1,Democrat,I,D
HI-3V10O9G_Slom_S,3V10O9G,2020,http://www.samslom.com/,1,Republican,C,R
HI-E15KJ77_Cabanilla_R,E15KJ77,2020,NA,0,Democrat,C,D
HI-8S93N6P_Fevella_K,8S93N6P,2020,https://fevella4ewa.com/,1,Republican,I,R
HI-Y39Z09Z_Gabbard_M,Y39Z09Z,2020,https://www.mikegabbard.com/,1,Democrat,I,D
HI-N71U0B8_Bonoan_F,N71U0B8,2020,https://feena4district20.com/,1,Independent,C,O
HI-778P9DU_Cruz_D,778P9DU,2020,NA,0,Democrat,I,D
HI-W21Q7E2_Miller_J,W21Q7E2,2020,https://millerforsenate.us/,1,Republican,C,R
HI-3K742FM_Lee_C,3K742FM,2020,https://www.chrisleehawaii.com/,1,Democrat,C,D
HI-8JX8J38_Kim-Marshall_K,8JX8J38,2020,https://marshall4hawaii.com/,1,Republican,C,R
ID-0F3E37N_Gadman_V,0F3E37N,2020,NA,0,Democrat,C,D
ID-5F26T6F_Woodward_J,5F26T6F,2020,http://jimwoodwardforsenate.org/,1,Republican,I,R
ID-4GA1G41_Vick_S,4GA1G41,2020,NA,0,Republican,I,R
ID-FSP6619_Riggs_P,FSP6619,2020,https://www.riggsforidaho.com/,1,Republican,C,R
ID-F3678UR_Williams_S,F3678UR,2020,https://shari4idaho.com/,1,Democrat,C,D
ID-31G9CF1_Souza_M,31G9CF1,2020,NA,0,Republican,I,R
ID-G915FT2_Nelson_D,G915FT2,2020,http://davidnelsonforidaho.com,1,Democrat,I,D
ID-B05ZQ91_Foreman_D,B05ZQ91,2020,NA,0,Republican,C,R
ID-09SE76V_Johnson_D,09SE76V,2020,http://www.idaho4johnson.com/,1,Republican,I,R
ID-H25T36G_Crabtree_C,H25T36G,2020,http://www.crabtree4senate.com/,1,Republican,I,R
ID-N52QG14_Thayn_S,N52QG14,2020,http://www.steventhayn.com/,1,Republican,I,R
ID-5A93P4O_Richardson_K,5A93P4O,2020,NA,0,Independent,C,O
ID-3E44U2W_Sifford_B,3E44U2W,2020,https://www.billsifford.com/,1,Independent,C,O
ID-L69M78T_Lee_A,L69M78T,2020,http://abbyleeforidaho.us/,1,Republican,I,R
ID-S94JL92_Ferro_T,S94JL92,2020,https://www.ferroforidaho.org/,1,Democrat,C,D
ID-6WG741J_Rice_J,6WG741J,2020,https://jimriceidaho.com/,1,Republican,I,R
ID-HWS7158_Lodge_P,HWS7158,2020,https://www.pattiannelodge.net/,1,Republican,I,R
ID-94I4KH2_Gluch_C,94I4KH2,2020,http://chellegluch.net/,1,Democrat,C,D
ID-74E0QC4_Lakey_T,74E0QC4,2020,https://www.lakeyforsenate.com/,1,Republican,I,R
ID-T95K46W_Robinson_M,T95K46W,2020,NA,0,Democrat,C,D
ID-N930AH6_Agenbroad_J,N930AH6,2020,https://www.agenbroadforsenate.com/,1,Republican,I,R
ID-4YJ0K10_Franklin_M,4YJ0K10,2020,NA,0,Independent,C,O
ID-3M067CN_Grow_C,3M067CN,2020,https://cscottgrowforidaho.com/,1,Republican,I,R
ID-MT5N353_Spencer_E,MT5N353,2020,https://www.spencerforidaho.com/,1,Independent,C,O
ID-1PJ7E74_Just_R,1PJ7E74,2020,http://www.electrickjust.org/,1,Democrat,C,D
ID-27YI76O_Martin_F,27YI76O,2020,http://www.fred4idaho.com/,1,Republican,I,R
ID-29JM0V7_Burgoyne_G,29JM0V7,2020,https://www.burgoyneforsenate.com/,1,Democrat,I,D
ID-765CMT5_Lay_L,765CMT5,2020,NA,0,Republican,C,R
ID-4Q48LS7_Rabe_A,4Q48LS7,2020,https://www.aliforidaho.com/,1,Democrat,C,D
ID-9MSY153_Smith_G,9MSY153,2020,http://www.garysmithforidaho.com/,1,Republican,C,R
ID-79OF38Q_Ward-Engelking_J,79OF38Q,2020,http://www.ward-engelking.com/,1,Democrat,I,D
ID-R4PM757_Bost_M,R4PM757,2020,NA,0,Republican,C,R
ID-CF568X5_Lee_H,CF568X5,2020,https://www.idahoambassador.com/,1,Independent,C,O
ID-D4C93W4_Wintrow_M,D4C93W4,2020,https://www.wintrowforidaho.com/,1,Democrat,C,D
ID-00WP0S8_Tribble_A,00WP0S8,2020,NA,0,Republican,C,R
ID-C267SR4_Winder_C,C267SR4,2020,https://www.chuckwinder.com/,1,Republican,I,R
ID-9E4A82K_Pierce_D,9E4A82K,2020,NA,0,Democrat,C,D
ID-951XSI0_Bayer_R,951XSI0,2020,https://www.reginabayerforidaho.com/,1,Republican,I,R
ID-H40R79A_Lose_M,H40R79A,2020,NA,0,Democrat,C,D
ID-G1Y989H_Hartog_L,G1Y989H,2020,http://www.lorifor22.com,1,Republican,I,R
ID-H0J88S7_Bellegante_L,H0J88S7,2020,http://www.lauraforidaho.com/,1,Democrat,C,D
ID-2C71Y4W_Zito_C,2C71Y4W,2020,http://christyzito.com/,1,Republican,C,R
ID-EM5592P_Heider_L,EM5592P,2020,NA,0,Republican,I,R
ID-7SO500A_Ferrenburg_R,7SO500A,2020,https://rockyferrenburg.com/,1,Independent,C,O
ID-53OJ3A4_Patrick_J,53OJ3A4,2020,http://www.votejimpatrick.com/,1,Republican,I,R
ID-E167UZ0_Stennett_M,E167UZ0,2020,http://www.michellestennett.com/,1,Democrat,I,D
ID-9D95E2Q_Parker_E,9D95E2Q,2020,http://parkerforidaho.com/,1,Republican,C,R
ID-Y781S2U_Anthon_K,Y781S2U,2020,NA,0,Republican,I,R
ID-2U70BP1_Guthrie_J,2U70BP1,2020,http://jimguthrie.us/,1,Republican,I,R
ID-1687JQV_Karlan_D,1687JQV,2020,NA,0,Independent,C,O
ID-FY9555Y_Nye_M,FY9555Y,2020,http://marknye.com/,1,Democrat,I,D
ID-4M9E49B_Cook_K,4M9E49B,2020,https://kevincookforidaho.com/,1,Republican,C,R
ID-21BT02Z_Bair_S,21BT02Z,2020,NA,0,Republican,I,R
ID-W785U2X_Harris_M,W785U2X,2020,NA,0,Republican,I,R
ID-5C0E56V_Lent_D,5C0E56V,2020,NA,0,Republican,I,R
ID-9DI588C_Ricks_D,9DI588C,2020,https://www.dougricks.com/,1,Republican,C,R
ID-1245VTH_Burtenshaw_V,1245VTH,2020,https://vanburtenshaw.com/,1,Republican,I,R
IL-319S6ZO_Munoz_A,319S6ZO,2020,NA,0,Democrat,I,D
IL-2H3C8O2_Lightford_K,2H3C8O2,2020,NA,0,Democrat,I,D
IL-DG292I9_Steans_H,DG292I9,2020,NA,0,Democrat,I,D
IL-7PZ76V8_Martwick_R,7PZ76V8,2020,NA,0,Democrat,I,D
IL-003MUY9_Beckman_A,003MUY9,2020,NA,0,Republican,C,R
IL-8ZB0K96_Peters_R,8ZB0K96,2020,NA,0,Democrat,I,D
IL-E2O75U1_Collins_J,E2O75U1,2020,NA,0,Democrat,I,D
IL-I41AN03_Hastings_M,I41AN03,2020,NA,0,Democrat,I,D
IL-94H3E4W_Castro_C,94H3E4W,2020,https://castroforstatesenate.org/,1,Democrat,I,D
IL-FC89I36_Villa_K,FC89I36,2020,https://karinavilla.com/,1,Democrat,C,D
IL-O7Y432A_Ward_J,O7Y432A,2020,https://www.jeanette4senate.com/,1,Republican,C,R
IL-87A27SG_Murphy_L,87A27SG,2020,NA,0,Democrat,I,D
IL-7NN51U9_Bush_M,7NN51U9,2020,http://melindaforsenate.com/,1,Democrat,I,D
IL-186EC7T_Kasperski_C,186EC7T,2020,https://www.chrisforsenate.com/,1,Republican,C,R
IL-E801P0A_Stadelman_S,E801P0A,2020,NA,0,Democrat,I,D
IL-02OND23_Hofmann_P,02OND23,2020,https://hofmannsenate2020.com/,1,Republican,C,R
IL-ZB203B3_Stoller_W,ZB203B3,2020,https://winstoller.com/,1,Republican,C,R
IL-5Q88J3D_Throneburg_M,5Q88J3D,2020,https://marcusthroneburg.com/,1,Independent,C,O
IL-TYK3147_Joyce_P,TYK3147,2020,https://electpatrickjoyce.com/,1,Democrat,I,D
IL-1Z515UD_Wallace_E,1Z515UD,2020,https://ericmwallace.com/,1,Republican,C,R
IL-Z8735QW_Connor_J,Z8735QW,2020,https://www.connorforillinois.com/,1,Democrat,C,D
IL-9Y3J05R_Bierly_B,9Y3J05R,2020,https://www.ben4illinois.com/,1,Republican,C,R
IL-D53VX51_Koehler_D,D53VX51,2020,https://www.koehlerforsenate.com/,1,Democrat,I,D
IL-82ZSX09_Burress_M,82ZSX09,2020,https://www.mary4illinois.com/,1,Republican,C,R
IL-1MH94Y0_Cappel_M,1MH94Y0,2020,https://megforillinois.com/,1,Democrat,C,D
IL-YG797C7_McCullagh_T,YG797C7,2020,https://www.mccullagh4senate.com/,1,Republican,C,R
IL-N8861BF_Bennett_S,N8861BF,2020,NA,0,Democrat,I,D
IL-07GX60G_Ruggieri_A,07GX60G,2020,NA,0,Republican,C,R
IL-SF4189X_Given_C,SF4189X,2020,https://sites.google.com/view/cynthiagivenil/,1,Democrat,C,D
IL-Y14NR53_Bailey_D,Y14NR53,2020,https://www.baileyforillinois.com/,1,Republican,C,R
IL-2P44Q9A_Bryant_T,2P44Q9A,2020,http://www.bryantforillinois.com/,1,Republican,C,R
IN-PT611X3_Randolph_L,PT611X3,2020,NA,0,Democrat,I,D
IN-37K2DW4_Melton_E,37K2DW4,2020,https://eddiemelton.com/,1,Democrat,I,D
IN-I488B0U_Bohm_L,I488B0U,2020,https://www.bohmforsenate.com/,1,Democrat,C,D
IN-IO0326Y_Charbonneau_E,IO0326Y,2020,http://senatorcharbonneau.com/,1,Republican,I,R
IN-0913HCK_Bartley_T,0913HCK,2020,NA,0,Democrat,C,D
IN-8P58FZ2_Buchanan_B,8P58FZ2,2020,http://www.votebuchanan.com/,1,Republican,I,R
IN-3DS514S_Davis_G,3DS514S,2020,https://www.davisforsenate.com/,1,Democrat,C,D
IN-209E9RB_Bohacek_M,209E9RB,2020,NA,0,Republican,I,R
IN-WV5M967_Cavanaugh_B,WV5M967,2020,https://www.cavanaugh4senate.com/,1,Democrat,C,D
IN-C67C18I_Mishler_R,C67C18I,2020,https://www.ryanmishler.com/,1,Republican,I,R
IN-8UN2E90_Niezgodski_D,8UN2E90,2020,https://www.niezgodskiforsenate.com/,1,Democrat,I,D
IN-6L60Q5O_Mumaw_C,6L60Q5O,2020,NA,0,Democrat,C,D
IN-01E63QR_Doriot_B,01E63QR,2020,NA,0,Republican,I,R
IN-6Y6DR51_Glick_S,6Y6DR51,2020,NA,0,Republican,I,R
IN-UV4409T_Dominguez_J,UV4409T,2020,https://dominguezfor16.com/,1,Democrat,C,D
IN-22FU2A2_Busch_J,22FU2A2,2020,http://justinbusch.com/,1,Republican,I,R
IN-D4T54C0_Fred-Smith_L,D4T54C0,2020,https://lfsforin18.com/,1,Democrat,C,D
IN-X98S17A_Donato_S,X98S17A,2020,https://www.staceydonato.com/,1,Republican,I,R
IN-820F5LN_Saunders_R,820F5LN,2020,https://www.saundersforindiana.com/,1,Democrat,C,D
IN-74F6TS8_Baldwin_S,74F6TS8,2020,https://www.votebaldwin.com/,1,Republican,C,R
